Tue Jul 24 22:41:39 EDT 2018 -- /.well-known/acme-challenge/PenYLZ4krqTtaFkVjdZoac9GEe18DAO5LfWdfc2_NzM {accepttime 0.000446 queuetime 0.001965 filtertime 4.235288 runtime 0.012419 ms 4249} 66.133.109.36 66.133.109.36 */*
Wed Jul 25 13:14:00 EDT 2018 -- /dotlrn/clubs/southcentralla/subcommunity-new {accepttime 0.088766 queuetime 0.004355 filtertime 0.014613 runtime 6.321951 ms 6340} 704 172.6.129.30 {text/html; charset=utf-8}
Wed Aug 15 16:45:15 EDT 2018 -- /dotlrn/clubs/calteknet/photo-album/photo-add-2 {accepttime 2.296032 queuetime 0.001554 filtertime 0.023901 runtime 3.738708 ms 3764} 704 172.6.129.30 {text/html; charset=utf-8}
Thu Aug 16 20:17:40 EDT 2018 -- /dotlrn/clubs/government/ministersalliance/file-storage/folder-zip-add {accepttime 0.477957 queuetime 0.000984 filtertime 0.023202 runtime 21.877562 ms 21901} 10604 96.39.240.106 {text/html; charset=utf-8}
Wed Aug 22 18:05:59 EDT 2018 -- /dotlrn/clubs/nonprofit/photo-album/photo-add-2 {accepttime 2.282789 queuetime 0.001342 filtertime 0.031237 runtime 2.985772 ms 3018} 704 172.6.129.30 {text/html; charset=utf-8}
Wed Aug 22 18:06:11 EDT 2018 -- /dotlrn/clubs/nonprofit/photo-album/photo-add-2 {accepttime 1.292912 queuetime 0.003804 filtertime 0.031998 runtime 2.983042 ms 3018} 704 172.6.129.30 {text/html; charset=utf-8}
Wed Aug 22 18:08:28 EDT 2018 -- /dotlrn/clubs/nonprofit/photo-album/photo-add-2 {accepttime 0.107807 queuetime 0.001381 filtertime 0.024579 runtime 4.084126 ms 4110} 704 172.6.129.30 {text/html; charset=utf-8}
Wed Aug 22 18:12:11 EDT 2018 -- /dotlrn/clubs/nonprofit/photo-album/photo-add-2 {accepttime 4.621362 queuetime 0.002319 filtertime 0.027074 runtime 347.361828 ms 347391} 704 172.6.129.30 {text/html; charset=utf-8}
Wed Aug 22 18:20:23 EDT 2018 -- /dotlrn/clubs/calteknet/one-community?page_num=0 {accepttime 0.000000 queuetime 0.002959 filtertime 0.038748 runtime 3.394972 ms 3436} 704 172.6.129.30 {text/html; charset=utf-8}
Wed Aug 22 18:21:04 EDT 2018 -- /dotlrn/clubs/nonprofit/file-storage/file-add {accepttime 77.346564 queuetime 0.005538 filtertime 0.121467 runtime 4.007468 ms 4134} 704 172.6.129.30 {text/html; charset=utf-8}
Thu Aug 23 21:14:43 EDT 2018 -- /dotlrn/clubs/forprofit/subcommunity-new {accepttime 0.778591 queuetime 0.004452 filtertime 0.039125 runtime 9.332893 ms 9376} 8983 172.6.129.30 {text/html; charset=utf-8}
Thu Aug 23 21:27:20 EDT 2018 -- /dotlrn/clubs/boyleheights/photo-album/photo-add-2 {accepttime 35.996744 queuetime 0.002501 filtertime 0.054968 runtime 12.730458 ms 12787} 8983 172.6.129.30 {text/html; charset=utf-8}
Fri Aug 24 00:31:38 EDT 2018 -- /dotlrn/clubs/deregister?community_id=5562&referer=./ {accepttime 0.093467 queuetime 0.000513 filtertime 0.022560 runtime 3.234579 ms 3257} 704 172.6.129.30 {text/html; charset=utf-8}
Fri Aug 24 18:57:31 EDT 2018 -- /dotlrn/admin/club-new {accepttime 0.100975 queuetime 0.001507 filtertime 0.051486 runtime 14.198229 ms 14251} 13608 172.6.129.30 {text/html; charset=utf-8}
Fri Aug 24 18:59:54 EDT 2018 -- /dotlrn/clubs/artlifelive/applet-add?applet_key=dotlrn_evaluation {accepttime 0.000000 queuetime 0.001840 filtertime 0.056324 runtime 3.370442 ms 3428} 13608 172.6.129.30 {text/html; charset=utf-8}
Fri Aug 24 20:54:20 EDT 2018 -- /dotlrn/clubs/artlifelive/one-community?page_num=0 {accepttime 0.000000 queuetime 0.001627 filtertime 0.056247 runtime 3.022522 ms 3080} 704 172.6.129.30 {text/html; charset=utf-8}
Fri Aug 24 20:54:31 EDT 2018 -- /dotlrn/clubs/artlifelive/forums/message-view?message_id=14259 {accepttime 0.000000 queuetime 0.001842 filtertime 0.091621 runtime 3.258456 ms 3351} 704 172.6.129.30 {text/html; charset=utf-8}
Fri Aug 24 20:57:17 EDT 2018 -- /dotlrn/clubs/artlifelive/forums/message-view?message_id=14259 {accepttime 0.000000 queuetime 0.004253 filtertime 0.068994 runtime 3.566043 ms 3639} 704 172.6.129.30 {text/html; charset=utf-8}
Fri Aug 24 20:58:06 EDT 2018 -- /dotlrn/clubs/artlifelive/forums/message-view?message_id=14259 {accepttime 0.000000 queuetime 0.001359 filtertime 0.065712 runtime 3.434006 ms 3501} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Aug 25 20:33:10 EDT 2018 -- /dotlrn/clubs/calteknet/one-community?page_num=0 {accepttime 0.000000 queuetime 0.002643 filtertime 0.044902 runtime 3.908161 ms 3955} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Aug 26 12:24:05 EDT 2018 -- /dotlrn/admin/class-instance-new {accepttime 0.137200 queuetime 0.002054 filtertime 0.078560 runtime 13.144492 ms 13225} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Aug 26 12:33:27 EDT 2018 -- /dotlrn/admin/class-instance-new {accepttime 0.094063 queuetime 0.001115 filtertime 0.053591 runtime 11.106566 ms 11161} 704 172.6.129.30 {text/html; charset=utf-8}
Mon Aug 27 15:36:07 EDT 2018 -- /dotlrn/clubs/artlifelive/forums/message-view?message_id=14259 {accepttime 0.000000 queuetime 0.001837 filtertime 0.037666 runtime 3.035964 ms 3075} 704 172.6.129.30 {text/html; charset=utf-8}
Mon Aug 27 15:44:30 EDT 2018 -- /dotlrn/clubs/artlifelive/forums/message-view?message_id=14259 {accepttime 0.000000 queuetime 0.002041 filtertime 0.097915 runtime 5.800496 ms 5900} 704 172.6.129.30 {text/html; charset=utf-8}
Mon Aug 27 15:49:03 EDT 2018 -- /dotlrn/clubs/artlifelive/one-community?page_num=0 {accepttime 0.000000 queuetime 0.002748 filtertime 0.089875 runtime 3.039693 ms 3132} 704 172.6.129.30 {text/html; charset=utf-8}
Mon Aug 27 15:50:10 EDT 2018 -- /dotlrn/clubs/artlifelive/forums/message-view?message_id=14259 {accepttime 0.000000 queuetime 0.003076 filtertime 0.066872 runtime 5.435127 ms 5506} 704 172.6.129.30 {text/html; charset=utf-8}
Thu Aug 30 20:33:47 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/file-storage/folder-zip-add {accepttime 2.009271 queuetime 0.002863 filtertime 0.065524 runtime 18.729324 ms 18797} 704 172.6.129.30 {text/html; charset=utf-8}
Thu Aug 30 20:33:51 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/file-storage/?folder_id=15891 {accepttime 0.000000 queuetime 0.004484 filtertime 0.066143 runtime 3.126134 ms 3196} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 01 11:17:36 EDT 2018 -- /dotlrn/clubs/calteknet/subcommunity-new {accepttime 0.208911 queuetime 0.002071 filtertime 0.038384 runtime 12.684355 ms 12724} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 14:22:54 EDT 2018 -- /dotlrn/clubs/calteknet/file-storage/folder-zip-add {accepttime 11.542433 queuetime 0.002079 filtertime 0.072256 runtime 25.615542 ms 25689} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 14:22:58 EDT 2018 -- /dotlrn/clubs/calteknet/file-storage/?folder_id=16786 {accepttime 0.000000 queuetime 0.001622 filtertime 0.055074 runtime 3.773587 ms 3830} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 15:57:37 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 53.777104 queuetime 0.000506 filtertime 0.012520 runtime 3.344099 ms 3357} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 15:58:53 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 55.127256 queuetime 0.001672 filtertime 0.054055 runtime 28.659620 ms 28715} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 15:59:20 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 51.065900 queuetime 0.002496 filtertime 0.063193 runtime 24.688886 ms 24754} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 15:59:58 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 64.690478 queuetime 0.002749 filtertime 0.019926 runtime 23.452668 ms 23475} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:00:29 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 48.776794 queuetime 0.005130 filtertime 0.036567 runtime 26.885176 ms 26926} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:00:48 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 50.030138 queuetime 0.001355 filtertime 0.029595 runtime 16.647135 ms 16678} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:01:37 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 49.503722 queuetime 0.001535 filtertime 0.019809 runtime 32.888104 ms 32909} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:02:20 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 59.494825 queuetime 0.001881 filtertime 0.038277 runtime 32.886359 ms 32926} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:02:49 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 55.130026 queuetime 0.002411 filtertime 0.031925 runtime 15.301651 ms 15336} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:03:34 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 70.940145 queuetime 0.001793 filtertime 0.033998 runtime 15.808082 ms 15843} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:30:06 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 50.875638 queuetime 0.004589 filtertime 0.060102 runtime 26.341177 ms 26406} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:30:23 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 63.753574 queuetime 0.003464 filtertime 0.068826 runtime 15.633012 ms 15705} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:30:40 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 62.614135 queuetime 0.001643 filtertime 0.015378 runtime 12.841401 ms 12858} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:50:21 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 62.620317 queuetime 0.001405 filtertime 0.018814 runtime 8.823311 ms 8843} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:50:36 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 58.359884 queuetime 0.001032 filtertime 0.017305 runtime 7.696438 ms 7714} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:50:53 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 57.214329 queuetime 0.001009 filtertime 0.016866 runtime 6.405550 ms 6423} 704 172.6.129.30 {text/html; charset=utf-8}
Sun Sep 02 16:53:08 EDT 2018 -- /dotlrn/clubs/nonprofit/rhsalumnifnd/photo-album/photo-add-2 {accepttime 54.824699 queuetime 0.001474 filtertime 0.026794 runtime 6.042281 ms 6070} 704 172.6.129.30 {text/html; charset=utf-8}
Mon Sep 03 09:22:53 EDT 2018 -- /dotlrn/clubs/calteknet/forums/message-view?message_id=17396 {accepttime 0.000821 queuetime 0.001329 filtertime 6.526454 runtime 1.223206 ms 7751} 7164 127.0.0.1 {text/html; charset=utf-8}
Mon Sep 03 15:53:08 EDT 2018 -- /dotlrn/clubs/calteknet/photo-album/photos-add-2 {accepttime 575.839544 queuetime 0.002436 filtertime 0.047993 runtime 20.203167 ms 20253} 704 172.6.129.30 {text/html; charset=utf-8}
Mon Sep 03 15:56:54 EDT 2018 -- /dotlrn/clubs/calteknet/photo-album/photos-add-2 {accepttime 785.088403 queuetime 0.002825 filtertime 0.047765 runtime 59.303160 ms 59353} 704 172.6.129.30 {text/html; charset=utf-8}
Mon Sep 03 15:59:51 EDT 2018 -- /dotlrn/clubs/calteknet/photo-album/photos-edit-2 {accepttime 0.208811 queuetime 0.003759 filtertime 0.067458 runtime 20.905436 ms 20976} 704 172.6.129.30 {text/html; charset=utf-8}
Mon Sep 03 16:00:19 EDT 2018 -- /dotlrn/clubs/calteknet/photo-album/photos-edit-2 {accepttime 0.207561 queuetime 0.004017 filtertime 0.040838 runtime 5.007512 ms 5052} 704 172.6.129.30 {text/html; charset=utf-8}
Fri Sep 07 23:03:49 EDT 2018 -- / {accepttime 0.428830 queuetime 0.000580 filtertime 2.771590 runtime 0.274562 ms 3046} 177.130.250.171 177.130.250.171 {text/html; charset=utf-8}
Fri Sep 07 23:09:53 EDT 2018 -- /dotlrn/index {accepttime 0.000000 queuetime 0.000329 filtertime 0.006493 runtime 11.334934 ms 11341} 7164 177.130.250.171 {text/html; charset=utf-8}
Sat Sep 08 22:11:06 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 104.012987 queuetime 0.002127 filtertime 0.021603 runtime 4.629728 ms 4653} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:11:44 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 99.022728 queuetime 0.001018 filtertime 0.019083 runtime 4.985592 ms 5005} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:12:25 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 96.625288 queuetime 0.000985 filtertime 0.012271 runtime 5.151311 ms 5164} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:21:32 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 101.818022 queuetime 0.004596 filtertime 0.041085 runtime 10.377121 ms 10422} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:21:58 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 95.692201 queuetime 0.002418 filtertime 0.034345 runtime 4.991432 ms 5028} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:22:32 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 97.777168 queuetime 0.006501 filtertime 0.053643 runtime 5.405523 ms 5465} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:23:40 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 93.701774 queuetime 0.003301 filtertime 0.058334 runtime 6.552855 ms 6614} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:24:08 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 97.035790 queuetime 0.000634 filtertime 0.008753 runtime 4.036002 ms 4045} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:24:48 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 102.448356 queuetime 0.000487 filtertime 0.007078 runtime 4.567004 ms 4574} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:26:14 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 99.226827 queuetime 0.000526 filtertime 0.009783 runtime 5.722193 ms 5732} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:26:40 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 97.562868 queuetime 0.002489 filtertime 0.024614 runtime 4.337332 ms 4364} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:27:12 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 99.838253 queuetime 0.000698 filtertime 0.007399 runtime 3.401932 ms 3410} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:33:28 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 99.535473 queuetime 0.000515 filtertime 0.008653 runtime 3.346806 ms 3355} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:34:00 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 95.587240 queuetime 0.000633 filtertime 0.007758 runtime 3.108747 ms 3117} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:34:33 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 101.607971 queuetime 0.000441 filtertime 0.007929 runtime 3.125121 ms 3133} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:36:27 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 101.720513 queuetime 0.000576 filtertime 0.007090 runtime 3.133420 ms 3141} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:36:54 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 95.687479 queuetime 0.000577 filtertime 0.007292 runtime 3.600796 ms 3608} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:37:53 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photo-add-2 {accepttime 105.566699 queuetime 0.001077 filtertime 0.013957 runtime 4.756580 ms 4771} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 08 22:38:47 EDT 2018 -- /dotlrn/clubs/nonprofit/wecanfnd2/photo-album/photos-edit-2 {accepttime 0.208676 queuetime 0.000422 filtertime 0.012183 runtime 5.804185 ms 5816} 704 172.6.129.30 {text/html; charset=utf-8}
Tue Sep 11 23:44:42 EDT 2018 -- /dotlrn/clubs/nonprofit/subcommunity-new {accepttime 0.079122 queuetime 0.000637 filtertime 0.032775 runtime 19.591028 ms 19624} 704 205.158.28.22 {text/html; charset=utf-8}
Tue Sep 11 23:51:21 EDT 2018 -- /dotlrn/clubs/nonprofit/learningtree/photo-album/photo-add-2 {accepttime 0.191869 queuetime 0.000881 filtertime 0.020716 runtime 7.688126 ms 7709} 704 205.158.28.22 {text/html; charset=utf-8}
Tue Sep 11 23:51:50 EDT 2018 -- /dotlrn/clubs/nonprofit/learningtree/photo-album/photo-add-2 {accepttime 0.161391 queuetime 0.000701 filtertime 0.016714 runtime 3.650259 ms 3667} 704 205.158.28.22 {text/html; charset=utf-8}
Thu Sep 13 14:13:05 EDT 2018 -- /dotlrn/classes/lp/aw/18ag/photo-album/photos-add-2 {accepttime 16.078428 queuetime 0.001071 filtertime 0.017093 runtime 11.580448 ms 11598} 704 172.6.129.30 {text/html; charset=utf-8}
Thu Sep 13 14:36:56 EDT 2018 -- /dotlrn/admin/class-instance-new {accepttime 0.095586 queuetime 0.000198 filtertime 0.011724 runtime 6.614346 ms 6626} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 15 02:25:39 EDT 2018 -- /dotlrn/clubs/leimertpark/photo-album/photos-add-2 {accepttime 38.157792 queuetime 0.001243 filtertime 0.018704 runtime 76.564208 ms 76584} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 15 02:26:08 EDT 2018 -- /dotlrn/clubs/leimertpark/photo-album/photos-add-2 {accepttime 46.915150 queuetime 0.000289 filtertime 0.031866 runtime 75.168189 ms 75200} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 15 02:27:54 EDT 2018 -- /dotlrn/clubs/leimertpark/photo-album/photos-edit-2 {accepttime 0.094080 queuetime 0.000380 filtertime 0.022261 runtime 4.165980 ms 4188} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 15 02:28:35 EDT 2018 -- /dotlrn/clubs/leimertpark/photo-album/photos-edit-2 {accepttime 0.098879 queuetime 0.000301 filtertime 0.011674 runtime 6.327934 ms 6339} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 15 02:29:10 EDT 2018 -- /dotlrn/clubs/leimertpark/photo-album/photos-edit-2 {accepttime 0.096791 queuetime 0.000389 filtertime 0.014547 runtime 6.424464 ms 6439} 704 172.6.129.30 {text/html; charset=utf-8}
Sat Sep 15 02:29:36 EDT 2018 -- /dotlrn/clubs/leimertpark/photo-album/photos-edit-2 {accepttime 0.096550 queuetime 0.000345 filtertime 0.012830 runtime 3.456275 ms 3469} 704 172.6.129.30 {text/html; charset=utf-8}
